date,price
2019-09-06,379.0
2019-09-07,369.0
2019-09-08,369.0
2019-09-09,369.0
2019-09-10,369.0
2019-09-11,379.0
2019-09-12,379.0
2019-09-13,379.0
2019-09-14,397.0
2019-09-15,397.0
2019-09-16,397.0
2019-09-17,394.0
2019-09-18,394.0
2019-09-19,394.0
2019-09-20,394.0
2019-09-21,394.0
2019-09-22,394.0
2019-09-23,394.0
2019-09-24,394.0
2019-09-25,432.0
2019-09-26,432.0
2019-09-27,432.0
2019-09-28,432.0
2019-09-29,432.0
2019-09-30,432.0
2019-10-01,432.0
2019-10-02,432.0
2019-10-03,432.0
2019-10-04,432.0
2019-10-05,432.0
2019-10-06,432.0
2019-10-07,432.0
2019-10-08,432.0
2019-10-09,432.0
2019-10-10,432.0
2019-10-11,432.0
2019-10-12,432.0
2019-10-13,432.0
2019-10-14,432.0
2019-10-15,432.0
2019-10-16,432.0
2019-10-17,432.0
2019-10-18,432.0
2019-10-19,432.0
2019-10-20,432.0
2019-10-21,432.0
2019-10-22,427.0
2019-10-23,427.0
2019-10-24,427.0
2019-10-25,427.0
2019-10-26,427.0
2019-10-27,427.0
2019-10-28,427.0
2019-10-29,427.0
2019-10-30,427.0
2019-10-31,427.0
2019-11-01,427.0
2019-11-02,427.0
2019-11-03,427.0
2019-11-04,427.0
2019-11-05,427.0
2019-11-06,427.0
2019-11-07,427.0
2019-11-08,402.0
2019-11-09,402.0
2019-11-10,402.0
2019-11-11,402.0
2019-11-12,402.0
2019-11-13,402.0
2019-11-14,402.0
2019-11-15,396.0
2019-11-16,396.0
2019-11-17,396.0
2019-11-18,396.0
2019-11-19,396.0
2019-11-20,389.0
2019-11-21,389.0
2019-11-22,389.0
2019-11-23,389.0
2019-11-25,389.0
2019-11-26,388.0
2019-11-27,388.0
2019-11-28,388.0
2019-11-29,388.0
2019-11-30,388.0
2019-12-01,388.0
2019-12-02,388.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,362.0
2019-12-30,362.0
2019-12-31,362.0
2020-01-01,362.0
2020-01-02,362.0
2020-01-03,362.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,330.29
2020-02-21,330.29
2020-02-22,330.29
2020-02-23,330.29
2020-02-24,330.29
2020-02-25,330.29
2020-02-26,330.29
2020-02-27,330.29
2020-02-28,330.29
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-12,541.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
